	400_vs_60k_in_HPLM_fc	400_vs_60k_in_HPLM_p	400_vs_60k_in_DMEM_fc	400_vs_60k_in_DMEM_p	400_vs_60k_in_HPLM_15mM_Glucose_fc	400_vs_60k_in_HPLM_15mM_Glucose_p	400_vs_60k_in_DMEM_15mM_Glucose_fc	400_vs_60k_in_DMEM_15mM_Glucose_p	60k_HPLM_vs_DMEM_fc	60k_HPLM_vs_DMEM_p	400_HPLM_vs_DMEM_fc	400_HPLM_vs_DMEM_p	60k_HPLM_vs_DMEM_15mM_Glucose_fc	60k_HPLM_vs_DMEM_15mM_Glucose_p	400_HPLM_vs_DMEM_15mM_Glucose_fc	400_HPLM_vs_DMEM_15mM_Glucose_p
SNX17	0.14787476691405568	0.1542324500780679	0.08077650404085653	0.23627781786857713	0.03869566228862142	0.7230342473813758	0.03919051435272112	0.4286785553678237	-0.10418231688869335	0.28536426634906964	-0.0370840540154942	0.41802747837482146	-0.10909475521302157	0.16975685202634244	-0.10958960727712108	0.3102415787530032
ARL6IP1	0.018754007013692668	0.3076613628288952	0.01696803071775048	0.5318452517785978	0.010541076914458178	0.6340820320083422	0.014301420077803207	0.2334417339377507	-0.021064126536501224	0.4465655838298959	-0.019278150240558962	0.3073062371263571	-0.013495869906491762	0.525776295173057	-0.017256213069836594	0.26034890123377613
RAB3GAP1	0.008171775880501372	0.33707548706037666	0.015264333948196077	0.2877059732843814	-0.003966668262892577	0.8177067969758793	-1.2464387895020006e-05	0.9989880695135016	-0.0028951459263780255	0.752613352901827	-0.009987703994072526	0.44682528232775454	-0.005776897042179054	0.6800195836233045	-0.00973110091717658	0.5228412131591778
SLC39A14	0.06384283632877705	0.15946181058032374	-0.03703827316507725	0.3278405091103455	-0.050838242266207014	0.21418618723091004	-0.01761868786282961	0.615155236045649	-0.036285239705536196	0.4010598568858262	0.06459586978831808	0.09513106959760219	0.013824325467012706	0.7118302725768493	-0.01939522893636474	0.5749105274862273
KARS1	-0.00845701346624624	0.4482880304314827	0.005032406470951443	0.7526537343435149	0.004328844235611556	0.8385603183138729	0.002188070906876025	0.715800986101748	-0.004303829472088512	0.7929746192445617	-0.017793249409286352	0.14842279075371428	-0.015980048336221894	0.4543643841546412	-0.013839275007486333	0.2562936319155401
SETDB1	0.08280858831486568	0.007854596308704472	0.09241983135720203	0.10400433052561359	0.03816218149727104	0.6481164466600835	-0.006837881937829777	0.6983768343644667	0.046733175541963504	0.32228417612880284	0.037121932499627294	0.1392908044857165	-0.05220600868875034	0.5350746168523779	-0.007205945253649365	0.7803778769779743
RRS1	-0.000490098354034118	0.9667130664708357	0.003387752147191486	0.8914222326720742	0.024121810654516032	0.317225236373995	0.0039266445916217	0.6712473739630056	0.027272855733920003	0.14121810077356386	0.023395005232694523	0.3634279137225678	0.004012913048115	0.8485193154166815	0.024208079111009508	0.13937265269720672
POLD3	0.02917251142110588	0.4901402904801519	0.009042195582795252	0.7694085657022132	0.06682988243112531	0.19532948925932705	-0.0020011388876186907	0.9473389746070582	-0.027120107970617095	0.5555791774647552	-0.006989792132306527	0.7469815043492318	-0.05723775610449485	0.27319659038916344	0.011593265214249127	0.21682023727765176
EIF4H	-0.019765874908671908	0.11332157204345697	-0.02748622290350433	0.2394002250405439	0.009686363116293221	0.6220887922641855	-0.016813938532467244	0.4721375606330277	0.0033859775136642484	0.7932405538828201	0.011106325508496656	0.5841765668183564	-0.009996550140577508	0.42782616722970235	0.01650375150818319	0.5369086392357306
ACAP2	-0.023402476571219508	0.7736510997098003	0.05779952128502913	0.3918230203189648	-0.13125507362979533	0.035089758067951816	0.00893946858212155	0.6860504339178131	-0.01355227788290832	0.8479578323582543	-0.09475427573915692	0.26408539589794117	-0.013844892141380252	0.17288329618286274	-0.15403943435329703	0.011758300817097249
KIF14	0.10354161607683322	0.13234253031631182	-0.02580023894704168	0.1968534451897788	0.03774078569660501	0.5796729958101362	-0.03335436634455755	0.0850491930487108	-0.16364344390935864	0.05746746470807398	-0.03430158888548357	0.12366104241110351	-0.12783599120775727	0.11102480178521555	-0.05674083916659475	0.25784096078711854
BRD3	0.09306260920634013	0.03306763120573121	0.05654400259636755	0.3338148755601156	0.08447190913431099	0.33452726491422863	-0.019245408895535897	0.6122474893455159	-0.009563577700260919	0.8586916538028323	0.026955028909711416	0.4167776455062459	-0.0755236905738604	0.37854691718114547	0.028193627455986456	0.48388086142125253
WDR43	0.015579312756929958	0.3481011712743929	0.019160791791148508	0.4087783486693267	0.025919845575543436	0.43474963278983725	-0.007226227983507383	0.8086873197501636	0.010551500402329229	0.6144623019467326	0.006970021368110299	0.6980893073853632	0.003783497069537681	0.9191860263175478	0.0369295706285887	0.138077660433047
ACOX1	0.06684223867978914	0.14341387204075906	0.0543740282184667	0.22920494672584713	-0.041174288599321054	0.48077604187849626	0.014488917586188865	0.11117311926055616	-0.030545216355434498	0.5182531615625128	-0.018077005894112153	0.5397604584511352	-0.07343115255915544	0.018515967566027247	-0.12909435874466543	0.10556053868753372
OXA1L	0.054282040912333344	0.31067922993821406	0.02993739446422743	0.19850113117142462	-0.030808800015728565	0.5976515178828258	0.03493124049849903	0.3238194538138437	-0.043022179397853196	0.40425760218377527	-0.0186775329497474	0.31488618600079493	0.0060922351005954925	0.8884487916196178	-0.059647805413631794	0.29866850753159613
EEA1	-0.021825109832019973	0.16535374831984578	-0.027592973702304575	0.13487514306566953	0.0007248418190182058	0.9456070670257657	-0.020735087416943476	0.020153400540366316	0.01893232655471871	0.14692635692914982	0.024700190425003272	0.19405602841566424	0.0021331778151705955	0.8322725256577247	0.023593107051132284	0.036989900042437414
PDIA6	0.027245008513890823	0.17089428885287902	-0.013522630962479978	0.3363594499906867	0.011911587902541937	0.17645938873472447	-0.035370967366247445	0.11130211221153508	0.006706603719113989	0.6572207584220529	0.04747424319548476	0.05633723459136327	0.004304919238336783	0.46770234559984214	0.05158747450712625	0.04565827577291394
PAFAH1B3	0.003992775187555464	0.8022546941514882	0.0467718729740899	0.36200317945907634	0.0041955618194559775	0.9051483149410744	-0.0214772889261913	0.36192620607993436	0.022075116344297832	0.6369577224279958	-0.020703981442236653	0.3520681215747088	-0.015893903432150896	0.6706887397335327	0.009778947313496263	0.5831285131392456
PDK1	0.0015332386556644714	0.9661926657662712	0.0005522482119582319	0.9846396737468772	-0.013088091004077745	0.7878293859520022	0.0028723476046403715	0.7436628627494168	-0.03476820182713879	0.38518197705928986	-0.03378721138343254	0.24864067312155103	-0.06284359707458308	0.21484388828673223	-0.07880403568330117	0.09219768816727963
PEA15	-0.04595753767081678	0.023904012516647647	-0.0160014728423167	0.4378642696185983	-0.005943198357967093	0.5086474119944835	-0.04209600930563009	0.007452150101513196	0.018996686809097933	0.3753242565820837	-0.010959378019401908	0.4003813146727641	-0.017766432037782758	0.06801356956873429	0.018386378909880353	0.08745643767916939
EBP	0.019036946784915	0.6776863089180887	-0.04195084341989442	0.39406634766373405	0.010963685211034288	0.8294782348435896	-0.03865484676380015	0.18705900038644782	-0.020384423363608444	0.6497934459414919	0.04060336684120094	0.416815837840875	-0.012574103361072326	0.785660388343898	0.037044428613762295	0.31977858316490654
PMVK	0.03700196590458821	0.056250195911463644	0.09158408981851057	0.19795693581198612	0.03891878581288218	0.13251469517164227	-0.023746007831700788	0.47353999885944337	0.07011560536647417	0.2887742024737159	0.015533481452551713	0.3299552369695788	-0.0008830569603772161	0.9598103457292924	0.06178173668420577	0.11659406906314007
PLEC	-0.005818846130371298	0.5562507422289208	-0.014639956224020171	0.14691418678992652	-0.008220623804836107	0.29634145184824984	-0.025737092809175494	0.004184288121893877	0.029796917907866746	0.05130365996939872	0.03861802800151537	0.007026809065910798	0.022789114264624804	0.04205097119073114	0.040305583268964024	0.00024630047684462555
PLEC	0.0063395475283947655	0.7679474863987392	-0.019559812547158568	0.13635348041481363	-0.03186130522005255	0.026296311986752915	0.01146569689349469	0.4409702674970689	-0.005077873419960262	0.7975918486719615	0.020821486655593108	0.18887536503624144	0.06567407024035053	0.0019979490389712548	0.022347068126803187	0.17878671167258015
PCM1	0.03613653753095793	0.04106341886636146	0.007381626844118398	0.831053198656643	0.03253237644098966	0.43003740715025796	-0.003542786886750111	0.7805882974142909	0.0012896808278696585	0.941764212889254	0.03004459151470926	0.3997385540504673	-0.01612799981314962	0.6816293361984649	0.019947163514589892	0.15504142772130527
PON2	0.04453655521065291	0.05909797542873488	0.05819662475173147	0.23185919835963625	-0.004700381762384235	0.7497893002449849	0.008223167332291288	0.5278888172537737	0.012699535502666115	0.7632988014141091	-0.0009605340384126414	0.9582455000326529	-0.010661870039221248	0.5111380471843733	-0.023585419133896907	0.12092576675229161
TCEAL1	-0.04339776374328271	0.19997134718124568	-0.027131705497799197	0.35731909838444553	0.03440657596822014	0.2243372829954517	-0.004578228497293902	0.849748395275522	0.026099726520233422	0.12875552136357604	0.00983366827474989	0.7779430833053675	-0.0370202645119123	0.26011199626406806	0.001964539953601856	0.86831732806485
PPP2R5A	0.09882860696347696	0.4325468103028607	0.04274175785754424	0.3731469748879064	-0.09359455847894108	0.4579258348488381	0.04192090595302141	0.7113341966374459	-0.08147934571088472	0.5080186760309476	-0.025392496604951867	0.6127051993375336	0.02202565114109678	0.8324811074872974	-0.11348981329086556	0.39375350532929776
PPP2R5B	0.01440433938403162	0.9279796990101349	-0.11788560878900377	0.22253615873904395	-0.2961931126578632	0.20097604684001702	-0.010239803988576634	0.8537499437427204	-0.07382078361622327	0.33559059993660906	0.05846916455681193	0.7294772277356695	-0.01367250433433229	0.8599323636841105	-0.29962581300361907	0.1994876751986048
PPA1	-0.001869652394424959	0.8475292789846791	0.002528174437328422	0.8836714407251769	-0.0014549709242460285	0.873446251075026	-0.004143302566575624	0.5951984303586726	-0.007133629359136526	0.42859484168284	-0.011531456190889773	0.533256441849737	-0.0039004997009064657	0.7221991250973386	-0.0012121680585767754	0.7049656676573435
PTGES3	0.015431683643007848	0.14329760109462958	-0.003443231450399864	0.9352420233700989	-0.000654725910564347	0.9473920964048819	-0.004582939092882947	0.663241078890891	-0.011216096103434913	0.6097009424494463	0.007658818989972761	0.8460482454052489	-0.0012615568063828776	0.9226626341020021	0.002666656375935618	0.5735409826164822
STK38	0.035453300994979765	0.32618762551702785	0.05511518684769344	0.10874055071129374	-0.08347114972461156	0.2155951137315828	0.05495560084002549	0.0673433082001598	0.015434953443282896	0.3750539020119699	-0.004226932409430809	0.9084869900976582	0.06008439642963873	0.1750310587433788	-0.07834235413499832	0.23069629023283528
NECTIN1	0.042710496615561	0.25050605277023325	0.019442571900019825	0.3581188260358431	0.04053162018346697	0.2514373030928016	0.031085841768029525	0.30355655120785924	-0.05337870506536222	0.1857258347413362	-0.03011078034982098	0.20309771782131628	-0.05547195882349849	0.14645013134011828	-0.04602618040806121	0.1602874310346994
NONO	-0.006584054705054687	0.5915915020526721	-0.003162133597106709	0.7452412292397856	-0.006570320762837056	0.31925638282935875	-0.001148832465505964	0.8909587694213148	-0.01522425690327483	0.21005127322550327	-0.018646178011222776	0.1948959409624437	-0.018516249059926992	0.013045317052373363	-0.023937737357258196	0.058304984519237844
PTPA	0.004429343026842673	0.9183272487873037	0.030555529087945357	0.42703570764154963	0.0023872189246255475	0.9671184824164164	-0.004502775940122496	0.7654145376634246	-0.00460069475125298	0.8659608576689347	-0.030726880812355535	0.5376277384822801	-0.020533157642030668	0.49366027837180265	-0.013643162777282544	0.8022944788929096
PTPRK	-0.08069254697911561	0.13048305952678316	-0.11413996433731007	0.033568704008607855	-0.058146140481517075	0.03477301899732583	-0.04627007322357468	0.13476260036729915	0.0634078912518546	0.002494766624428899	0.09685530861004908	0.09499953277289645	0.04758356799407212	0.12112205951526644	0.035707500736129896	0.09438373359619964
PWP2	0.047945387058443714	0.022016862111119008	0.07624992254229933	0.1826146138585006	-0.018849137066352863	0.4941872031524766	-0.02561236565448043	0.2610591470396416	0.01565388307534094	0.7379221292587312	-0.012650652408514502	0.5893389506710222	-0.02471013794286519	0.42141281196622815	-0.01794690935473773	0.2011819408650825
RABEP1	0.05251777725767995	0.302330100519252	0.03871312200243249	0.14642142490417612	0.0774740056008303	0.05342919481213134	-0.0006819125384546205	0.989686229453347	-0.022989557389805487	0.5218834076424775	-0.009184902134558212	0.8194387954694862	-0.03758940047204321	0.2746348422590237	0.04056651766724185	0.4551398679420623
RAB35	0.11192318668618821	0.4380623513677633	-0.07456931051044359	0.5313757840417918	0.01529133120073255	0.6711749149093981	-0.012643453233860059	0.20662557444669147	-0.06466406989171222	0.640384220030683	0.12182842730491958	0.33817110333835987	-0.033147132038984305	0.3942732704385085	-0.0052123476043916765	0.5036407535682491
RNPS1	-0.02435832812799982	0.04890428030356529	-0.019495495694509077	0.0161940037944468	0.02776508681687763	0.05635396353756627	0.01756072956538643	0.29417083032692626	0.0023440431891925627	0.7547755506609263	-0.002518789244298016	0.4466221297039555	-0.008463800246007848	0.6097594952539885	0.001740557005483091	0.792919318612927
RBBP5	0.2552072346698987	0.16253385410307586	0.22349157459026783	0.2755693862699396	-0.024239475078698825	0.7961501122357101	0.13181895231878965	0.23273748248129808	-0.06668716200304553	0.767019649957161	-0.0349715019234146	0.19595910367391936	0.12776417489520403	0.06822706018394227	-0.02829425250228454	0.8103035815682178
RCN1	-0.005910017192209164	0.4476845778883769	0.005342986332702851	0.8703048575610411	0.010406493739105325	0.20526836962315115	0.005281112382073338	0.4286803743045276	-0.003028551645428924	0.8546204425010238	-0.01428155517034111	0.6484190419595367	-0.029448968056233482	0.015065781353502547	-0.02432358669920152	0.015227765429634275
ZMYND11	0.03305669371722295	0.49935851365519535	-0.0022222285657269715	0.9580148009194328	0.020020569087888337	0.6535824272757386	-0.016833102692855945	0.6184057273002366	0.0018944178782468433	0.9692317475377268	0.037173340161196736	0.3955694912431692	-0.02933663539066652	0.4676963209387613	0.00751703639007795	0.8507342932082583
LLGL1	0.012241362868706787	0.36684252055533156	-0.032809225370407306	0.4966603560700678	-0.02944185688663797	0.523591153200002	-0.00905498088384082	0.8196027245334816	0.028876050566623162	0.4645258902113136	0.07392663880573724	0.11377509138116565	0.023937316058854158	0.599862000084922	0.0035504400560568143	0.9277977499905418
TMED2	0.06306454342176335	0.03360461517727446	0.04588257685498385	0.2559973220501574	0.011860570199597607	0.8031621110469287	-0.002526202743567952	0.9009309583452537	-0.03570331362906476	0.35150258276037427	-0.01852134706228521	0.43018793221241186	-0.09429209032537256	0.09868551354637803	-0.07990531738220703	0.06492344487907374
PCBP1	0.006190383842185376	0.7848334329974711	0.0027552753798108518	0.7704538426989361	0.014513139900715774	0.5291576936714334	0.00031478435052356794	0.983279645321206	-0.01027886204853889	0.5032254513489082	-0.006843753586164468	0.7361613964933891	-0.0091554640863188	0.6919134047088427	0.0050428914638731915	0.7257548627478577
PCBP2	0.0061576008302881985	0.7175588496019356	0.020201681689474477	0.3641447908555821	-0.0035755120573681544	0.8321979862954498	-0.0030324590254487797	0.7263927335095812	0.0023583882906028247	0.9119803295954078	-0.011685692568583053	0.47752906890410435	-0.0016005737436346377	0.9139600357729021	-0.0021436267755539505	0.8617456313182074
PCBP2	0.011452642150350922	0.42116432499518314	-0.0007301169897973784	0.9631475634444051	0.004656848933139295	0.6287114407371677	0.16388688953145467	0.4110374557304437	-0.016447957995402603	0.3862085342527656	-0.004265198855254232	0.582049841726628	0.16658958417714637	0.4043706325380602	0.007359543578830841	0.4774915186705778
PCBP2	0.0024749862373038205	0.7161413247660042	-0.01220543157762672	0.1344664781840013	-0.006261833668433937	0.587904481078614	0.006426942636880358	0.4088460001256416	0.0033135142800537177	0.5559547757562263	0.017993932094984327	0.053460880842851895	-0.001033604143912037	0.9107563266511669	-0.013722380449226421	0.24856034037587213
ELOC	-0.02323105927626801	0.5643736521415916	-0.011302155978249375	0.40336553747333864	0.02321516114577523	0.5592829933544194	-0.03050524715568406	0.1951143990053669	-0.021174807323647862	0.06244760907290764	-0.03310371062166641	0.43396256113459786	-0.023141743328181235	0.5721709848362682	0.030578664973278102	0.09820692406801854
ELOB	0.026546935207990785	0.2938987663869768	0.0659219590971127	0.013109598339963457	-0.011111142003951935	0.48259057876033074	-0.05158658601532716	0.15372122183209835	0.015330679672838058	0.2610945898494347	-0.024044344216284257	0.32512475144425623	0.004327207512197097	0.7497766209933155	0.044802651523572365	0.18816872443260152
RHEB	-0.06156509520573568	0.39489248746897226	0.018376765161063003	0.5926036439247998	-0.04083828514053997	0.28384278013264735	-0.00939664945480014	0.8219527295394259	-0.043793871948414685	0.4621061161886814	-0.12373573231521355	0.07041803073192451	0.004062129934894249	0.880372340226399	-0.027379505750845752	0.550942650556149
UBE3C	-0.07318651561523014	0.6015695184554333	0.042114252983395065	0.4500940107496431	-0.04759677349603299	0.6161114502702812	0.01893088235946998	0.13100662673239302	-0.08605163079690975	0.15007367666609792	-0.20135239939553504	0.20420980507877223	-0.1139427590651605	0.17972281287442296	-0.18047041492066337	0.09602843104361124
TOMM20	-0.3452251754261221	0.038783647334446156	-0.19719615288238082	0.53994079251858	0.2433938144593892	0.3362485228977547	0.12730191689147832	0.2751330034689048	0.2992946009587432	0.22610453531942254	0.15126557841500196	0.5564183605649239	-0.07995124705331651	0.7479613279471742	0.03614065051459424	0.41555877353752635
DHCR24	0.10263715559338422	0.22887959685427317	0.06306954064451312	0.08462573930072972	-0.11897839156727585	0.2084140848354778	0.030071986238476473	0.5453036137935582	-0.2655866020075744	0.031760097141309264	-0.22601898705870327	0.003389372600653733	-0.2614526080980869	0.008442795128643312	-0.41050298590383916	0.006621943245428178
SF3B3	0.004126880530722638	0.8946927968801353	0.03264277012187769	0.2859338519805962	-0.0070916217367342875	0.826069218401957	0.009875334924129236	0.36700361288169614	-0.05160338607487991	0.04350217864052482	-0.08011927566603498	0.07561124382354031	-0.05173278983035474	0.15731778777059477	-0.06869974649121825	0.042106233828704036
PUM3	0.018226194671757148	0.2640172851225398	0.02720295176774604	0.2782910135453138	-0.0003156341252747263	0.981894020799745	0.0070013593401295525	0.5018498166098212	-0.006757484881925769	0.7401069288275764	-0.015734241977914506	0.4135948583392706	-0.03413862972813398	0.021773629829084935	-0.04145562319353832	0.03910775996360097
DLGAP5	0.027871548727758322	0.03485945594719435	-0.0634436109860046	0.2753997827326556	0.06526466695977047	0.1235320245755825	-0.07011895797438569	0.03332216884401168	-0.062462399583854945	0.09905718451152316	0.028852760129908082	0.5717175790472637	-0.08222757824539294	0.0861842856600247	0.05315604668876326	0.06786639823115073
RSU1	0.04469434683708806	0.7074185278967237	0.07055013707210911	0.7008948800228454	-0.03716938499130881	0.8104342841521371	-0.19291190793798185	0.0682932718008762	0.06233487034761431	0.7580982279150261	0.03647908011259334	0.5856330525824749	0.06836912637001628	0.4702337772997009	0.2241116493166892	0.23954290181376792
CNN3	-0.038578537933354244	0.16397125976462584	-0.01788632658500814	0.37550435367021023	-0.004074973044917597	0.8293299043166072	-0.03918004967178469	0.012251475393741017	0.05470002872911472	0.04055665013193773	0.034007817380768426	0.21379317702820316	0.03191712680588258	0.017467636448748554	0.06702220343274971	0.04234253528796816
CNN3	-0.06428628278994833	0.08150937782102162	-0.045199760392566776	0.007529174947023509	-0.0042842588092503655	0.5823721831275257	-0.022166400104887296	0.06510337643193666	0.024482419308165207	0.021871194431631852	0.005395896910783856	0.8231228021953002	0.011385100936408678	0.27623435217392733	0.029267242232045427	0.007359463682918141
RPS6KA1	0.023516105446477267	0.13017162730752552	0.0307477332178	0.02935791646236705	-0.01435169118445883	0.46259944192369146	0.011190860470277088	0.059100049851438255	-0.0178087201334569	0.22523431294193968	-0.02504034790477944	0.04582761622748085	-0.02201676706427283	0.28981678604983835	-0.047559318719008876	0.003848983938691524
SAFB	-0.022285374019868635	0.14163718130079422	-0.0041119563867869	0.8143937376066429	0.02503238366402435	0.10634341368820355	0.003171163029462722	0.7444193353275141	0.01481574403797871	0.24142299971518216	-0.003357673595103175	0.8561330149371693	-0.014437323440301462	0.20174861483043935	0.007423897194259973	0.5272274097468854
SF3B4	0.07824168417550628	0.2645774716052695	0.062432880464959976	0.6947464564929398	0.03424385455292214	0.7694272917276915	-0.06413858444201202	0.20291997404110884	0.03095643010017969	0.842836052771419	0.046765233810726003	0.5240165301975983	-0.030375619453916595	0.7829894770316199	0.06800681954101773	0.3167053588234292
SF3A2	-0.03051641227685911	0.5286155450942152	0.000510880396343952	0.9721203358120264	0.015963585978316097	0.35474933899824107	-0.0020201089849529626	0.6547387766665768	-0.00209338754999391	0.8647452589702672	-0.033120680223197016	0.49958549783507633	-0.01714227949728487	0.32752165149317713	0.0008414154659842597	0.6042685988924144
RBMS2	-0.01822625895453165	0.4450377561492872	-0.030033200216584795	0.331253560185514	-0.03317767764755809	0.09289210580218367	-0.05072115725519099	0.13951725835104983	0.027000336320277995	0.39907211686299743	0.038807277582330935	0.10636910955261432	0.048473828229528775	0.09595636768336153	0.06601730783716173	0.061791038290611666
PPP1R7	-0.022270986017391955	0.3470518227930603	-0.0004100413617266313	0.9701074691577796	0.04200948500857809	0.1944984755675577	0.023285493804819694	0.056675387815824714	0.002716771711398439	0.4511162229537528	-0.019144172944266964	0.4217495852740802	-0.023352961651208887	0.413769895723741	-0.0046289704474505545	0.6505364028638867
SEC23A	0.030657227436105498	0.2276012717866798	0.021490956423356154	0.3318759896002367	-0.023729674085707222	0.03786777691423382	0.010940598604309753	0.13509062209021558	-0.03244544584368202	0.2530077097869979	-0.023279174830932503	0.1560543953444037	-0.0028034210307140124	0.7340018555023797	-0.037473693720730755	0.0023295597949360394
SEC23A	-0.041863364998677786	0.21280571921631244	0.03084095811713435	0.02885935430042027	0.034554157847351635	0.3333913061626345	-0.013811767510451092	0.08682213512437893	-0.009196034530393424	0.5364857273882702	-0.08190035764620557	0.06451947699300761	-0.06297395992169225	0.14177173748415403	-0.01460803456388942	0.0024159257921323187
SEC23B	0.010037954443920454	0.7571843612421031	0.04073816945944198	0.20769549525574346	-0.0022024787963292286	0.8904555053762312	0.011002144712735185	0.29828630142507434	-0.037469677129312234	0.3110265814802946	-0.06816989214483371	0.06783823134257119	-0.07207744377209009	0.0037448756233711814	-0.08528206728115445	0.010808024107025567
SF3A1	0.011315429808642186	0.06266338401405341	0.00925045405575973	0.504140829550883	-0.0013709954903385424	0.9039283425193845	-0.00759006747914099	0.5309637633900434	0.0033056448918259863	0.6622805774259919	0.005370620644708253	0.6660887790591987	0.004047700412021722	0.7840352361925057	0.010266772400824136	0.12857511501162122
SKIV2L	-0.0053855235140714735	0.9494517148869325	0.11855123474737164	0.1904716779117314	-0.09745810797546049	0.1174520603826008	0.03532771650913361	0.41796821056330763	-0.0012200276042691775	0.9890416755503133	-0.1251567858657122	0.15428423463943075	-0.01883779288211416	0.650096988329184	-0.15162361736670826	0.048438953215687225
SURF1	0.06078873224070723	0.0008028619317358095	0.18069801404185148	0.13693495905518147	-0.018321935366195828	0.4970112113456652	0.017293684347907123	0.2959609742494087	0.12479401157179977	0.2432465274582241	0.004884729770655472	0.2502350103786957	-0.006659398275900212	0.7742210718792595	-0.04227501799000336	0.09384540289717881
SURF2	0.09748038992733005	0.35716704171641006	0.007487662049966069	0.7736617507720384	-0.0127970608880569	0.8733856090967144	-0.06007938713927636	0.5634707203998628	-0.10642069104745124	0.32245014322102716	-0.01642796317008705	0.5004935590750684	-0.04248582251748435	0.6308380346008076	0.004796503733735171	0.9601226572033834
MED22	0.017634322619973445	0.2994010365789095	0.027237403721167952	0.2544530714236031	-0.0668780940713805	0.25370000945663934	0.011115456259303273	0.642024436147056	0.052396178591624334	0.03534094050250374	0.04279309749042985	0.11162375041804613	0.021577206818834606	0.6490342534404452	-0.05641634351184904	0.21439952378226956
SS18	0.009911074545937006	0.5307669692023367	-0.020782899353801575	0.31380084071616193	0.019493269713609818	0.3511576373456397	-0.0065477765842090925	0.37929649683608263	-0.016400822465482967	0.3912474900475503	0.014293151434255746	0.4199566009577412	-0.029302514081683648	0.20718545839534747	-0.003261467783864699	0.7271419857428549
TAF5	0.03886900147913807	0.6588098877527546	0.0646218492108957	0.5082742779448872	-0.09912181460486665	0.16580322666330927	-0.024484243216217953	0.6031705804721162	-0.06331015844221141	0.5311510743429132	-0.08906300617396912	0.34097977425415066	-0.10340753809905662	0.14861570739084085	-0.17804510948770533	0.009416139012381695
TAF7	-0.05250630971254618	0.24997617823000684	0.02554976377909629	0.6982895608109584	0.026605677562087312	0.49394129271377446	-0.031050544778862467	0.21936426013792784	0.06437451200726946	0.2883578092479558	-0.01368156148437291	0.8081058745599428	-0.02758818503603478	0.3371309045706653	0.03006803730491504	0.4189508168210941
TERF2	-0.08124881763066406	0.3986439086459596	0.009141457932922373	0.5481663248393944	0.01695947994203828	0.8951300528800537	-0.024574279165999094	0.6230882645779178	0.022784803928188824	0.15406397273200775	-0.06760547163539761	0.47155020957234545	-0.04933594153621226	0.4496208848439181	-0.007802182428174737	0.9497385258058435
MAPRE2	-0.07480524720136159	0.5795290430706737	0.08683828084582781	0.5747006137439501	0.13188441227806516	0.3738342906640683	-0.022456854956895655	0.900837992473092	0.13321082141822632	0.34059618416026943	-0.028432706628963217	0.8537856484133557	-0.04716858202672245	0.7945856916212938	0.10717268520823847	0.45835766897207003
MAPRE2	-0.16699623498560384	0.22408428645587883	0.07523048112559011	0.6680379662496843	-0.000992545443577591	0.9937354612383579	0.15567387520917075	0.2518039655214148	0.033334372925622406	0.8499704881135676	-0.2088923431855714	0.015105839113947757	0.10426273234666998	0.5188645931748865	-0.05240368830607824	0.40420108368020014
TGFBI	-0.11643981920806357	0.011095506372416866	-0.17409789577930526	0.001921058843562907	-0.16845039718813545	0.04581543702504657	-0.2712751710677787	0.007541729732542884	-0.03226568551592269	0.22117845113278053	0.025392391055319156	0.2981726603638982	-0.07300106735706147	0.1916904827278276	0.029823706522581966	0.5066937149964355
SLC9A3R2	-0.04594388400994874	0.4515447087054597	-0.0545811804210155	0.4047876775170278	0.02429731063430214	0.4114278263154417	-0.0007153860453619161	0.9660171220796838	-0.0346138929858911	0.24497007493471026	-0.02597659657482415	0.736795691586427	-0.07146498274428402	0.06655649812216796	-0.04645228606462021	0.033224321725442756
TRADD	0.004716177741614531	0.6495798308898348	0.0950371532504817	0.11122205754022205	-0.005907177987885815	0.9027691155154041	-0.015726035774016628	0.8346725269975446	0.1159672224241953	0.06873863909701979	0.02564624691532799	0.48108723033367246	0.13814070861752933	0.05581454172545456	0.14795956640366023	0.10468927010574824
TSN	0.0036498446503175287	0.8865336878243844	0.042232848651923796	0.1794048622235417	-0.03567318237219047	0.14158972265758493	0.008022999722563387	0.49559903331350924	-0.03105016204975617	0.1539186206351068	-0.06963316605136258	0.071041980202774	-0.006608052137189482	0.5670508730747307	-0.05030423423194327	0.07436152634017956
TARBP2	0.007899552934396365	0.7532563686395176	0.002348087853835733	0.9889343083949254	0.08638927344555279	0.18912969637291657	0.0022264992896287986	0.8669351349149943	0.10226545471996011	0.48250091538003365	0.10781691980052091	0.37666821424689145	-0.06099333147062071	0.312330617845509	0.023169442685303552	0.24872467521271566
SF1	-0.0044753009695595505	0.5877208556683765	0.015552549128102288	0.4574465984565786	0.0029207779504157225	0.8340564276281164	0.007401397311802721	0.4488272275626369	0.00026585167433577456	0.9833495666326613	-0.019761998423326016	0.32821738690668145	-0.01141283786757866	0.36746861005598275	-0.01589345722896553	0.24223478562528475
TRIP10	0.01101020996643977	0.46453167268873014	-0.025335254616410376	0.29959869366305864	0.0011233837401871927	0.9774049392973752	-0.03661882839654518	0.04695476218631214	0.025044418836049177	0.31379291870674225	0.06138988341889933	0.010715120093826648	0.014686770950148323	0.7142665023485611	0.05242898308688099	0.022172749624647502
