	400_vs_60k_in_HPLM_fc	400_vs_60k_in_HPLM_p	400_vs_60k_in_DMEM_fc	400_vs_60k_in_DMEM_p	400_vs_60k_in_HPLM_15mM_Glucose_fc	400_vs_60k_in_HPLM_15mM_Glucose_p	400_vs_60k_in_DMEM_15mM_Glucose_fc	400_vs_60k_in_DMEM_15mM_Glucose_p	60k_HPLM_vs_DMEM_fc	60k_HPLM_vs_DMEM_p	400_HPLM_vs_DMEM_fc	400_HPLM_vs_DMEM_p	60k_HPLM_vs_DMEM_15mM_Glucose_fc	60k_HPLM_vs_DMEM_15mM_Glucose_p	400_HPLM_vs_DMEM_15mM_Glucose_fc	400_HPLM_vs_DMEM_15mM_Glucose_p
CEP44	0.0119090547563506	0.8047701334839443	0.0903327502834792	0.2055079736815132	-0.1070940644121282	0.4121530749367574	-0.1264875125295927	0.6563151639663454	0.0470696022775214	0.4525084385454221	-0.0313540932496072	0.5084546868233986	0.1610220475096333	0.3548560324819049	0.1804154956270978	0.5046050340294727
YIPF3	0.0084123535090724	0.5774266863981904	-0.0386579239715205	0.5996582175137067	0.0128184763523644	0.5505364581921114	-0.0098922176417319	0.2659145248289003	0.0472748098335849	0.458861822552589	0.094345087314178	0.1361394760562473	-0.0607556222023919	0.0511219294806503	-0.0380449282082956	0.0430276224732862
C20ORF27	0.0286047625575624	0.39517989896041	0.0406737419282022	0.3191970853132078	-0.0163071234403451	0.6634705235872038	-0.0017443471806356	0.9080286729518748	-0.0113857559096745	0.7282660139271631	-0.0234547352803143	0.5256455200403548	-0.0381542868260421	0.3054421769856136	-0.0527170630857517	0.0897237476884042
PITHD1	0.0103876365576399	0.3439767386224476	0.0015203151782172	0.9043234325248416	0.0286329781036029	0.1569606844047515	0.0065422635478696	0.5197890803674763	-0.0109851242706984	0.3267416181818972	-0.0021178028912754	0.8660004146511195	-0.0107704345337995	0.4947295856320901	0.0113202800219336	0.4389975855904056
C19ORF33	-0.0580295560657084	0.0482497232609321	0.0097223903657835	0.7237920161132563	-0.0091840976867647	0.7977914059093544	-0.0005520955518055	0.9536418652751272	0.0321552966169149	0.2436715661237055	-0.0355966498145767	0.1937126227401437	0.0040784134626879	0.8682152947965123	-0.0045535886722712	0.8786925766411026
REXO4	-0.0145489984369898	0.5619889760936898	-0.0388553681376639	0.0826418895136596	0.0079818607300307	0.8020371610144554	0.0050465053201911	0.8599822235182206	-0.0178660587305652	0.4051736992277727	0.0064403109701087	0.7592972691742124	-0.0285102095322477	0.414038968460054	-0.0255748541224082	0.3859563105001934
DDX24	0.0335921024974621	0.1510694744419577	0.0585593889373665	0.1255574925501601	0.0182026116299199	0.8311337441371789	-0.0009902234671012	0.964942154928314	-0.015819246803268	0.5568857980571166	-0.0407865332431725	0.2167433062437312	-0.0051874704886362	0.948393787770218	0.0140053646083852	0.7426665140340454
SLIRP	0.0323478674023355	0.0838719265591726	-0.0121927319390808	0.6439013382195744	0.0297872302929787	0.1122425126577707	0.0192053518751623	0.3584762673089344	0.0011908839840603	0.9083221143303788	0.0457314833254766	0.1544552715825911	-0.0030603424710909	0.8878771209540823	0.0075215359467252	0.3368352325463735
SRR	0.0436712817152914	0.7619351785950753	0.0727467880709839	0.1710916113307622	-0.1495523678843226	0.1067911093236571	0.1547614074099488	0.4566743250760572	0.1088767752730347	0.2818331536265813	0.0798012689173424	0.5826840991289636	0.397995170300053	0.1901590119731994	0.0936813950057814	0.4605760552821862
CCDC90B	0.0407901688218807	0.072788722875998	0.0111517038667599	0.4020189678642311	0.0129424613563322	0.4391841921774798	0.0001395285312644	0.9919139282765934	0.0235954294795036	0.1110097070295623	0.0532338944346242	0.0374125878910715	0.0301551771031573	0.1144936231579575	0.0429581099282253	0.0383636109213498
NIF3L1	0.0270827440390512	0.135854508705895	0.0507194260980531	0.0510237623061783	0.0007709004084167	0.9633401368429392	0.012120381551747	0.1064588904288202	-0.0162324734503147	0.3865440650186399	-0.0398691555093167	0.0874041168110666	-0.0298331728805637	0.1598117518215052	-0.0411826540238942	0.0061326386942803
CTDSP1	-0.0682652798956523	0.1182747155672826	-0.0513427771763725	0.5493558789316995	0.03405182738052	0.2031050257754319	-0.0174055701142277	0.3419333895949946	0.0768955741184786	0.2754537488387388	0.0599730713991989	0.4398639285040461	-0.014827746858866	0.4432072165878565	0.0366296506358819	0.0889706556561789
PSME3IP1	-0.0885310572695726	0.2588907033293984	-0.0273505003633579	0.2312886926797402	0.0444975326442836	0.0721579570190791	-0.0008489873272582	0.9658726413857988	0.013804673632962	0.3415541955637388	-0.0473758832732523	0.5013172093155407	-0.0171876812023979	0.4582285620135134	0.0281588387691438	0.1860529616389027
ANKRD2	0.0349299274753184	0.2338875432904949	0.0200271645286632	0.5682947225605607	0.0096866045853666	0.9263345288020356	0.0885444067396239	0.4068503014015591	0.0602277044590926	0.0828506791449811	0.0751304674057476	0.0861624131044291	0.0609906986199726	0.645724709499225	-0.0178671035342847	0.7564982709693433
EIF5A2	-0.0264933159972691	0.1136466878350719	-0.0300410034825003	0.1215577221138942	-0.032145133816292	0.2069207938499952	-0.0039870216975025	0.8378988987338275	-0.0134448358782992	0.3518360212736879	-0.009897148393068	0.5269769787907824	0.001774528073784	0.9201477324113164	-0.0263835840450054	0.2749760222125994
TWSG1	0.0086106303796777	0.8923291264649559	-0.0642856883267855	0.231559175642555	0.0433800305980621	0.0934871490654994	0.0016186947045358	0.9653398449265614	-0.0533071488704758	0.473985196030121	0.0195891698359876	0.6686739668453171	-0.06673989934659	0.1751519248579913	-0.0249785634530637	0.2530399471113242
MFF	0.1437574486916718	0.0525498720881793	0.0764181286736182	0.404134526514139	0.0116357458807513	0.8953891432441377	0.0270171845113891	0.4151968817947012	0.0387492839213715	0.4699673405040327	0.1060886039394252	0.2567916637363051	0.0290181711675952	0.7402745243061759	0.0136367325369574	0.7455150195444269
NAA50	0.0066722472188506	0.6966782515046566	-0.0005099973705775	0.9683005570967556	0.0202037869148757	0.0489024947366805	0.0076259257260858	0.567449414500923	-0.0045383937690769	0.7308207734423506	0.0026438508203512	0.8741341217480504	0.0045364267155819	0.7405067444228576	0.0171142879043722	0.0168972154087079
MTFR1L	0.0654517176946992	0.2104845429656783	0.1212773906715344	0.0487736512589924	0.01050293013942	0.860164714905858	-0.0059395079998059	0.8732995831147843	0.1180951484371959	0.0839476179188477	0.0622694754603608	0.0283751457744553	0.0221800591913063	0.7162239572061349	0.0386224973305322	0.3464376134415066
TMEM126A	0.0190183137126288	0.6128556623357334	0.0435251518882043	0.1700432380035242	-0.0001912197325036	0.9796475619012416	-0.0355871915734615	0.1330080408954033	0.0211747259745264	0.4286364162339652	-0.0033321122010492	0.9291748480796912	-0.0592012735855052	0.0543097095068912	-0.0238053017445474	0.1070942102941056
MAF1	-0.0371282428208156	0.4343425553513332	-0.2831969843021654	0.1915941900270259	-0.0405954382691907	0.686465713832404	0.120928089768207	0.0972529853944843	0.0247834177555684	0.5220315007694583	0.2708521592369181	0.2048820574179414	0.1264056004071847	0.0868632187411523	-0.0351179276302128	0.7241519881287404
CLPB	0.076698923567243	0.1436912512776298	0.0390242641070084	0.1945411280353075	-0.0073515843322999	0.7324280763748791	-0.0029395721624537	0.9112506948511716	0.0083593613367782	0.8509551852846247	0.0460340207970129	0.0472880414350355	0.0232862088092943	0.4223741348320013	0.0188741966394483	0.3534551238665922
LSG1	0.0703211388219824	0.4558306848289239	0.0208140549265396	0.6433468853940214	0.059491295697499	0.6125221625430286	-0.0052359985333845	0.7833109100554101	-0.066180737588708	0.4769419735723276	-0.0166736536932651	0.7248942140569207	-0.1137251782631631	0.3503892287699918	-0.0489978840322797	0.3388379057376475
FAM107B	0.0132637475506174	0.6937637088740114	-0.110384420811442	0.4405068657689869	0.0845314678567465	0.2388485520676385	0.0017423994857601	0.9574942783978664	0.0026804947360812	0.9501918442936096	0.126328663098141	0.3842014600001576	-0.08930406904149	0.223802634352188	-0.0065150006705037	0.7173202648526082
ILKAP	0.0031610725213898	0.8266383542452082	-0.0042499255717864	0.7265463495323208	0.0085519401267716	0.2765951786152826	0.0069721202156028	0.1024666321470466	-0.002525953466073	0.8701908190082251	0.004885044627103	0.6454009170105488	-0.0175960354733792	0.0509780992229673	-0.0160162155622105	0.0592403477071561
NSRP1	-0.0234944921512401	0.3538243826741323	-0.0024099008334453	0.9560216057504636	0.020373320572072	0.4330443763552765	-0.00664875917366	0.3835939126609586	0.036652534458286	0.1992768113886871	0.0155679431404911	0.720239087035557	-0.0167404893140675	0.2430056226693166	0.0102815904316645	0.6646714765702486
PARP12	0.0404120019953019	0.1726972273274646	0.0064012150710971	0.7232385344209818	-0.0202386680287379	0.3496752270164704	-0.0007117924656943	0.9601986079784344	-0.012961333980988	0.5842109146721904	0.0210494529432166	0.3600556657497004	0.0289304334795827	0.1949399644951274	0.0094035579165392	0.5793473607404214
PUS7L	0.0569980002232846	0.3107762069968891	0.0063936844251043	0.8085405417519242	-0.0221900175578513	0.5203143612767019	0.0169484521676044	0.7315095905747109	0.0065202801139693	0.9007511473212986	0.0571245959121497	0.0342168305584803	0.0003052240182456	0.994098672676005	-0.0388332457072104	0.3940312322901199
PCBD2	0.0678670637251438	0.3082587162168989	0.0133389751339972	0.867864866315393	3.900651006707468e-05	0.9994991882810034	0.0088052331985763	0.7418986461748545	4.809864638381097e-05	0.9995319958569668	0.0545761872375304	0.3708480284401657	0.0066542489600828	0.8466738692706246	-0.0021119777284263	0.9715784388404818
NT5C3A	0.0040839015297121	0.8026850316655494	-0.0178970374737083	0.2374072983326248	-0.0071164021926164	0.5452782918979141	0.0005155357845351	0.956192498579962	-0.0100719096910865	0.4897898284690998	0.0119090293123339	0.467192558373096	-0.0086137568050087	0.4473479652939794	-0.0162456947821605	0.2008220285027627
HDHD2	0.0188592411049232	0.5118698576422861	0.0526876027318062	0.0476333939659432	-0.0023039858505338	0.9129544875054438	-0.0243310980983644	0.1637478170538638	-0.0207228304166004	0.4674907493698809	-0.0545511920434835	0.050427670650692	-0.0308039112322528	0.2225781836727358	-0.0087767989844223	0.5554582949527535
QRSL1	0.0924880101770254	0.0091633515587834	0.0567554332956327	0.3070698938155764	0.0146127147476529	0.8272059626512376	0.0085524664558406	0.7689943379002788	-0.0068870741622811	0.7758616296679292	0.0288455027191117	0.55770489028654	-0.0601926497055429	0.4144086778706888	-0.0541324014137305	0.0171267221737246
TSPYL1	0.1947536520145845	0.1020580686310786	0.0690685929143713	0.505332287267021	0.0281183609529407	0.652780628372704	0.0291977405473088	0.5910022716874218	-0.1109273165305481	0.229322632144001	0.0147577425696652	0.8928851940856595	-0.2620647826414888	0.0213845629212636	-0.2631441622358567	0.0210266206550255
C11ORF54	0.0652327192880131	0.3742274480284747	0.0187721724343738	0.4039332888620782	0.008619287741294	0.7858617777476858	0.0269408106406441	0.0893138945044435	-0.068675496472133	0.3538834856001353	-0.0222149496184938	0.3365555269599934	0.0008518250621378	0.9791258524435272	-0.0174696978372123	0.0419672704313458
FAM234A	0.0158879873894959	0.5673798586552975	0.0506063289165497	0.1358541661324502	0.0335445362769173	0.3046056409831399	0.0106585610758592	0.7474886337233828	0.0060565977391824	0.8294567973817718	-0.0286617437878713	0.3166519622800992	-0.0073643624598617	0.8474548613700565	0.015521612741196	0.4875337544936289
DNTTIP1	0.0498673750281887	0.0076319770476958	0.0151161962902937	0.5423788323252572	0.0202640795858406	0.6219222484682939	-0.0180510917234138	0.1372689057343609	-0.0090901973548216	0.6281799675314703	0.0256609813830734	0.2543412766581253	-0.0351018424120942	0.3950043615794718	0.00321332889716	0.8751966997365969
SIL1	0.0285397585234339	0.4997544027695233	0.0137659625675858	0.4246363426824445	0.028216969039057	0.3714836235059724	0.0048647456731	0.8209004679227282	-0.0506836976245097	0.0864973817836155	-0.0359099016686619	0.3820749511192245	-0.0748672649902096	0.0710260924226881	-0.0515150416242527	0.0284516117342197
SDCBP2	0.0529479959352251	0.0190267689374215	0.060735740950709	0.019353147232823	0.0233807010061218	0.3506561871216537	0.024497981344515	0.0291405516144508	-0.0301725975215931	0.1275268068545711	-0.0379603425370768	0.0589929465267654	-0.0123775413149053	0.5911697117563575	-0.0134948216532983	0.2351514075822701
IRF2BPL	0.0645313101766369	0.0347334641610607	0.0548776750232778	0.1224255484738131	0.0735143028402475	0.0224366486379073	0.025851367840572	0.0297076381839239	0.0185602004454566	0.5285997578229844	0.0282138355988159	0.2211365003067045	-0.0332282264192512	0.1513011580334672	0.014434708580424	0.2150954614585574
UNC93B1	0.0471911593404008	0.2084000345090966	0.2577329798504401	0.2173959597867238	-0.115076775555482	0.4822236966828874	-0.0017743243270238	0.9161608098712796	0.1803040969435202	0.3498809865565393	-0.0302377235665189	0.3602486134206291	-0.044860445649516	0.2737656979517689	-0.1581628968779741	0.3521506028727037
NUCKS1	0.0181497876412408	0.3835879686936204	0.0184640021507312	0.3814906498084154	0.0375448412601653	0.1528350725249699	0.0233909250879331	0.0213800877626262	-0.0186502739816671	0.4681043730691811	-0.0189644884911576	0.0947432849650287	-0.0257301047509512	0.1008465553970911	-0.0115761885787189	0.5729451327021124
TMX4	0.0013570111438113	0.954100078481948	0.1047245939571189	0.2938792742900591	0.0443185910679884	0.3245317467218253	-0.0110675956081218	0.651046806442158	0.0826862406483514	0.3857855761633122	-0.0206813421649562	0.5627624951038187	-0.0940799202286628	0.0876904904115817	-0.0386937335525524	0.0914974610553616
ISCU	0.0362193818148376	0.0262549632738875	0.007620319958336	0.7866206953340662	0.0340305793881026	0.0771388630309863	0.0162738378584648	0.3704462682416146	-0.0202898535241123	0.3224953093016366	0.0083092083323892	0.7341495851287045	-0.0309638249387358	0.1654280610622789	-0.0132070834090979	0.2959221735721377
WDR13	0.0216753315263911	0.4855076131569283	0.0035097473978972	0.9295324482103952	0.0139633261398328	0.405122183843713	0.0335180227435008	0.1113668447863288	0.0433076740961574	0.3292705272205677	0.0614732582246514	0.1255956892192749	-0.01386842265684	0.3964015752232235	-0.0334231192605083	0.1065892356239494
VPS16	0.0396967444697264	0.0519874879915356	0.0908237922970132	0.0466668467103928	0.0079219476413225	0.8610059549967479	-0.0163595870001527	0.5312502658798248	0.0199127600154656	0.4773051057388151	-0.0312142878118208	0.016246774007342	-0.0517605414330208	0.2939538361938357	-0.0274790067915454	0.3196109655282868
VPS11	0.0470294662573912	0.3894727484975824	0.0502753958386755	0.3742175051794493	-0.0314388506190405	0.5982735590656552	-0.0711189868857937	0.1202407412601052	-0.0696031840299812	0.0944301356443434	-0.0728491136112656	0.2843231969903949	-0.0538059129609934	0.4026531528324071	-0.0141257766942401	0.5852411146428711
SH3BGRL3	-0.0567885433157666	0.3077175372121208	-0.004356303126524	0.8724364044760311	0.0475777136934345	0.2916365501595237	-0.002016356254615	0.7597495913234917	0.0254983278405815	0.0526718091619783	-0.026933912348661	0.6173872116848182	-0.0239592306447044	0.5542989161969397	0.0256348393033454	0.0721552569059142
TRIOBP	0.0114292238749896	0.5708385557882405	0.0050439757149295	0.7962312940952101	0.0338030654058777	0.1817167873468894	-0.0202002152194641	0.1287261419343976	0.0574241385200862	0.0616827579745211	0.0638093866801465	0.0260099606253976	0.0114516564761547	0.5865641763029963	0.0654549371014967	0.0082259045248708
PDCL3	-0.0030263034657742	0.8049158047678107	-0.012479863385163	0.6185672807688489	-0.0087769010077073	0.0769879141973798	-0.0260917543740278	0.261004935287613	-0.0017349577957913	0.9339051429894212	0.0077186021235974	0.6838296298685426	-0.0062548662846858	0.7459192919717538	0.0110599870816347	0.0577890340888924
ADNP	0.0480964418963337	0.0339455271046518	0.0060216083868015	0.6500894210750774	0.0113411622516744	0.5640923635434743	0.0189701549052818	0.168916862444221	-0.0162004972871369	0.2885078967443809	0.0258743362223951	0.1034687793348417	-0.0154269797158253	0.4659134547086648	-0.0230559723694326	0.0333556278423378
SPNS1	0.2906010859450679	0.2793566038396054	0.0222357773295014	0.7987132958575018	-0.0644556297734458	0.395546446854474	-0.1641912240685948	0.2862322654709721	-0.2528367729496686	0.3361427096618614	0.0155285356658978	0.8828179725253325	-0.0070132487319269	0.9382204015384767	0.0927223455632218	0.5023069204401563
ZNF106	0.0420402577728713	0.4591833552929906	0.1929501599717383	0.064979001858007	-0.0789718355341847	0.6561731737729701	-0.0716404514295056	0.4865721641676645	0.1767348335221212	0.057052520680356	0.0258249313232541	0.6004222744445096	-0.0827601402236781	0.5154989497576672	-0.0900915243283573	0.5827874771925083
PNN	0.0133245571805785	0.4752827531055678	0.0295906774690057	0.4632341631908804	0.0221958327970694	0.324236757561992	-0.0062454061917481	0.5782547689338497	0.0212022768306432	0.4226563614888865	0.0049361565422162	0.888614256003554	-0.0207028131620518	0.3636016912610504	0.0077384258267658	0.3809250354724073
FOXP1	0.2343978678116984	0.0424557829660148	-0.0049964808230922	0.9466708628702512	-0.0015850172201256	0.9908695748426304	0.0301023338501907	0.7576288189744893	-0.1756986180063624	0.0961725480746471	0.0636957306284281	0.3455561218369282	0.0532351449281998	0.6795970729227057	0.0215477938578832	0.8570074828474293
CPVL	0.1215072034119965	0.1871269411644477	0.0806344147942769	0.0819452959671527	0.0222445571643562	0.6850433032395394	0.0435932809762489	0.138618042749689	-0.0703487035750611	0.4003688563175504	-0.0294759149573416	0.3828437201387333	-0.0558706503572515	0.3507404245624739	-0.0772193741691442	0.0158377266448855
C11ORF68	-0.0918928070265907	0.1095570700847639	-0.0206383024362852	0.7877479692052085	-0.1740664684638513	0.3345768366181237	-0.0400484261280296	0.1255531155330709	0.034393939320135	0.3047427712891457	-0.0368605652701704	0.6653234879704437	0.0539870714008873	0.4854333149523167	-0.0800309709349343	0.6263887507380249
GHITM	0.080416076195707	0.6984272411790506	-0.1127372067732439	0.7399009490556956	0.0914108183080837	0.7316233655764537	0.0370703542206877	0.7030775543263601	-0.2366619746626466	0.4496475461851382	-0.0435086916936956	0.8803600634311248	-0.2012166231993206	0.4021244141794378	-0.1468761591119248	0.4479641602215949
TMX1	-0.0061192597715563	0.759249832717982	-0.038613887631994	0.0639895692957344	0.0065532719865439	0.7803577225891549	0.007773999705522	0.4646997250217473	0.0046286287825698	0.8247724781574821	0.0371232566430074	0.0557057863230705	-0.023034235063697	0.2811267359015955	-0.0242549627826751	0.2546524174506515
UNC45A	0.0345401605355151	0.2018266581141782	0.028259547025817	0.0554314420281073	0.0118168855019075	0.7487385591290269	0.0192308108870564	0.0285957715291742	-0.021599144143447	0.3764001915647686	-0.0153185306337488	0.2907434830485929	-0.0331360006484572	0.4042027800522895	-0.0405499260336059	0.0110733364810925
PPDPF	0.0004897522129308	0.9865968271802956	0.0174166581010566	0.7212531033070415	0.0554831069216211	0.2696774166126405	-0.0014629181385433	0.9043131904984608	0.0407047589696077	0.3145198490875286	0.0237778530814819	0.5977525078566005	-0.0094424778854132	0.7975887891135385	0.047503547174751	0.2462996367594732
C1ORF198	-0.1898479956871057	0.4692956396391015	-0.0423057525129183	0.2879510680330187	0.0041638330129087	0.906557204095764	-0.0210186635567614	0.6673495072672522	-0.1163834919593808	0.547458906686566	-0.2639257351335682	0.2207014925734245	0.0407012227695416	0.4173674700599094	0.0658837193392119	0.1622396738289877
RWDD1	0.0017205750753604	0.9403290060918342	0.0142931680847094	0.6473025165312652	0.0216983648255126	0.2802049544318219	-0.0235987973440527	0.1892900633457882	-0.0123842950756261	0.4827695904247002	-0.0249568880849751	0.4779380473658363	-0.0599128628000149	0.0210698276174017	-0.0146157006304494	0.419294471342552
CUEDC2	-0.115217146418364	0.5436696789859345	-0.0414685758954721	0.6367643134824807	0.0519095423744295	0.0212409935162687	0.0152355374003763	0.501295185475535	-0.0463144789962943	0.0544487907815475	-0.1200630495191862	0.5431307663081896	-0.0207279863307632	0.3951609485684869	0.01594601864329	0.1362028507520754
RNPEP	-0.0113067499007379	0.5060718421694604	-6.847360275504848e-06	0.9994648291375552	0.0199853408258015	0.1436693765764072	0.0093892639274111	0.03624978250186	-0.0229265113202168	0.1285193785071754	-0.0342264138606793	0.0834028362768562	-0.0334871920683444	0.0583484749307351	-0.0228911151699537	0.0400851447669758
GOLPH3L	-0.0457620518723387	0.450283553474055	0.0187576498791582	0.3908124229758175	0.0253976029999063	0.0591830453812126	-0.0024894887869627	0.7257379398153362	0.0138491376416638	0.3406826004844471	-0.0506705641098332	0.4133908624013317	-0.0169893242090968	0.0396719650475388	0.0108977675777721	0.3269778998898752
GOLPH3	-0.0268055112263529	0.5050870247958285	-0.0102578189288412	0.632310398548241	-0.0077768028357313	0.7101377422825322	-0.0335572435030756	0.01739654321453	0.0250867333381927	0.5457185753309156	0.0085390410406812	0.5663217549576219	0.0009488885942229	0.9500281181375452	0.0267293292615672	0.201809876952426
OSGEPL1	0.1519228473680055	0.0109669593474431	0.113111497427762	0.2404375305817534	0.0019680254862281	0.9172849278186548	0.02112067653818	0.5520013018614855	-0.042949624880441	0.6229201051089486	-0.0041382749401976	0.8673288842884266	0.0460743112528692	0.2454811613683274	0.0269216602009173	0.1841205349330807
FAM83D	0.0503410708121616	0.5089604104030762	-0.0787073536979456	0.560723572308076	-0.0176173859920036	0.7970159837531021	-0.0417745407431918	0.170418396231001	-0.0988868917850202	0.2393440734581933	0.0301615327250868	0.8184069306652566	-0.1094449672767416	0.1826128396086791	-0.0852878125255533	0.029953665168247
ZHX3	0.0362956919443771	0.1351280512269583	-0.0052711219281157	0.8601419827991204	0.0261322289113576	0.1520050777175215	-0.0112127574554206	0.2170161289116444	-0.0198974452201995	0.2664546521617335	0.0216693686522935	0.5058456316423234	-0.0360212695917323	0.0797511095461501	0.001323716775046	0.8609896302268039
TRABD	0.0240357884101267	0.6325653309841702	0.0855448212842556	0.0229102161444205	-0.0701943729791782	0.1416666867063463	-0.006868715101157	0.9028786855541204	0.0130516303810864	0.3905045275020219	-0.0484574024930423	0.3734527820613674	0.0313252290373806	0.4041436156559017	-0.0320004288406404	0.5840477061925999
SMARCAD1	0.0357835406669827	0.1239025568643795	0.0506290853279731	0.3340064869158366	0.0091956865985821	0.8796941183623881	-0.0346976856468001	0.2252100179922497	0.0074587794905431	0.8749888715316718	-0.0073867651704471	0.6886097970747919	-0.0422911596603334	0.5094332278122824	0.0016022125850488	0.945271371301225
PCIF1	0.0360630262350899	0.1659129738607979	0.052034633498324	0.5040766635398845	0.0093305537995184	0.8284758670847479	-0.0060168298112498	0.6945570456950825	0.0398409722384934	0.6021646105389751	0.0238693649752592	0.3199311251843196	0.0199411081462288	0.6578147019955126	0.035288491756997	0.0309013368537502
ESF1	0.0075919448970793	0.5710478713611526	-0.0098924234413123	0.718986845977329	0.0001723231575596	0.9910447871240118	-0.0110610085365825	0.1674180797314469	0.0146476228369439	0.3666901034553348	0.0321319911753358	0.2934202159655862	-0.0078756550594477	0.5473392900063007	0.0033576766346942	0.7708744263938935
ZNF644	0.0589152948605777	0.1382987001541804	-0.1077094173530134	0.2880287966414627	-0.0337769145624458	0.6302739966068117	-0.0934399641664437	0.3031302740187547	-0.0041593805109333	0.9160814279827532	0.1624653317026579	0.153492898712543	-0.0022890122114925	0.9695601273058736	0.0573740373925054	0.5309939885815591
RABEP2	-0.038658396525673	0.0701116353395948	-0.0778294252408957	0.2873122352177874	0.0780286498209898	0.1429387256310993	-0.0660410594969309	0.5073384540811142	0.0262779137283463	0.1253254331927436	0.0654489424435691	0.352687230278653	-0.0025785867235111	0.9425924120617508	0.1414911225944095	0.2070637384920275
CDCP1	-0.0468985780148863	0.2183907908909548	0.0150702246064709	0.3600091238756321	-0.0192227163928356	0.2932048475306565	-0.0179122165174414	0.074051644896572	0.0154841637947706	0.4160413905661794	-0.0464846388265865	0.2224256880424373	-0.0185008747603291	0.2134342093932569	-0.0198113746357232	0.2325422826195844
CXORF56	-0.0552920897584343	0.2401164387342344	-0.0167241526245955	0.897157381640155	0.1935387298691319	0.0888782786340852	-0.0104634411225502	0.9049481973254516	0.0737120376676412	0.1609088526545178	0.0351441005338024	0.7864970454407164	-0.1604334188462224	0.1188960726387331	0.0435687521454598	0.5841572212511095
CIAO2A	-0.1580150060523718	0.3238662355492802	-0.0097107655372502	0.9231752825268892	-0.029807769262421	0.7143269689825098	-0.1298117675335224	0.0812555332206441	0.0525572173669619	0.3475602728385626	-0.0957470231481596	0.563809556770529	-0.0395111957328734	0.3384555204195671	0.0604928025382281	0.5042907878088406
CCDC134	0.2085944872380474	0.1188210567611633	0.1781573777329146	0.1178018331555281	0.2557721529048375	0.0776161814605827	0.069392000408863	0.7132353942516898	-0.0477814658316363	0.6879001376316459	-0.0173443563265036	0.8437434345274488	-0.2689502914678722	0.1522643847228304	-0.0825701389718974	0.6202839489678036
TUT1	-0.0218410832762214	0.724785726411681	0.0013349126211839	0.9833053344265784	-0.0528560254289221	0.4720497694619783	0.0025978294956854	0.9648944096799288	0.0211681915574928	0.734265986832208	-0.0020078043399125	0.9752563390865194	0.0728590049371909	0.3583721328300867	0.0174051500125831	0.7460651371251881
CCDC86	-0.008457067358363	0.7536927884046714	0.006520615588921	0.8495509824492147	0.0360128819253535	0.2859579078274526	0.0292668874522212	0.4851709568995894	0.017395559789248	0.5520511456796993	0.0024178768419641	0.9414234561883624	-0.0204145384793979	0.6634661216300818	-0.0136685440062654	0.2657390459445028
REEP4	-0.0132963506270824	0.9269218509086732	-0.0733461905193097	0.5480144123948382	0.0467151383212524	0.7729507252988796	0.0629852919819674	0.2836919633796204	-0.0609277403259728	0.4154793801407082	-0.0008779004337455	0.9958480217055226	-0.035410440834176	0.7992643481604962	-0.0516805944948908	0.6351268384268244
YTHDC2	0.1692142320972604	0.0759895498968837	0.0360420560678806	0.2867211350229321	-0.0707428116413913	0.1784118470622783	0.0086514555964009	0.8575807327439067	-0.1805329639598201	0.0040837944994719	-0.0473607879304404	0.4618521415779548	-0.076843767808732	0.1820548193083181	-0.1562380350465243	0.0284580233299119
AZI2	0.0133063293602181	0.7184799828055719	0.2270894106062028	0.5544632397202576	-0.0551931078365558	0.4317265146890915	-0.0863644455352884	0.369394262096652	0.2429409941632205	0.531013749161176	0.0291579129172356	0.4220545920382489	0.0533131229858248	0.4443517982266747	0.0844844606845574	0.374258783084382
RPAP3	-0.0237936807163386	0.5014560385733173	-0.0105097434718837	0.381625557121698	-0.0249763405635553	0.578882167782488	-0.0046128806220134	0.719305305113519	-0.0106319460095265	0.3848411418395883	-0.0239158832539814	0.4987686310240966	-0.0183050011469707	0.0329129179534699	-0.0386684610885126	0.4169688034039974
BCAS3	0.0268658047400571	0.3895569605707016	0.0147781200712209	0.8896871833329909	-0.0601841034084661	0.3217661985643034	0.0002888754653534	0.996388722204488	0.0147753611226583	0.7652889534766054	0.0268630457914942	0.7951828115249202	0.0134375518597543	0.7291051238751586	-0.047035427014065	0.5342878935455657
RIOX1	0.215849423362129	0.0303876618107951	0.0836707576179915	0.2154219726477173	-0.0714933814158126	0.6020217572964222	0.0075615654211405	0.8664617842738501	-0.1244608954400836	0.1146483776815169	0.007717770304054	0.8744990262491662	-0.0236366350395724	0.8096518236958559	-0.1026915818765255	0.3796088888258732
WDR55	-0.0136039322378874	0.5354832344864163	0.0113414927926398	0.626044080429947	0.0389144911695774	0.0814912578616529	0.0038235575222782	0.9066540036190917	0.0136177243245323	0.2022469486044106	-0.0113277007059947	0.6906667230144765	-0.0009523679547315	0.9570358367308844	0.0341385656925677	0.3408119965161081
RNF167	0.0477674201742934	0.5906942715761687	-0.0011283441370921	0.9857877460363084	0.0158767631736692	0.7821963562590726	-0.0354178510389499	0.574631809252115	-0.0417563234227847	0.5968328762223698	0.0071394408886006	0.930132012108648	-0.0839514869795731	0.316264052692786	-0.0326568727669538	0.1042615414972719
